page_id,region_id,keyword,sheet,row,route,k_exists,original_readiness,final_readiness,hold_reason,generation_allowed
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-d604-b3d9:region_tutor,,송현동과외,인천,42,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-d604-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-d3c9-b3d9:region_tutor,,화평동과외,인천,43,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-d3c9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-cc3d-c601-b3d9:region_tutor,,창영동과외,인천,44,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-cc3d-c601-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae08-ace1-b3d9:region_tutor,,금곡동과외,인천,45,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae08-ace1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-b9bc-b3d9:region_tutor,,송림동과외,인천,46,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-b9bc-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c22d-c758-b3d9:region_tutor,,숭의동과외,인천,47,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c22d-c758-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6a9-d604-b3d9:region_tutor,,용현동과외,인천,48,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6a9-d604-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d559-c775-b3d9:region_tutor,,학익동과외,인천,49,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d559-c775-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3c4-d654-b3d9:region_tutor,,도화동과외,인천,50,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3c4-d654-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c8fc-c548-b3d9:region_tutor,,주안동과외,인천,51,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c8fc-c548-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad00-ad50-b3d9:region_tutor,,관교동과외,인천,52,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad00-ad50-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bb38-d559-b3d9:region_tutor,,문학동과외,인천,53,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bb38-d559-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c625-b828-b3d9:region_tutor,,옥련동과외,인천,54,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c625-b828-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-d559-b3d9:region_tutor,,선학동과외,인천,55,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-d559-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-c218-b3d9:region_tutor,,연수동과외,인천,56,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-c218-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ccad-d559-b3d9:region_tutor,,청학동과외,인천,57,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ccad-d559-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3d9-cd98-b3d9:region_tutor,,동춘동과외,인천,58,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3d9-cd98-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-b3c4-b3d9:region_tutor,,송도동과외,인천,59,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-b3c4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad6c-c6d4-b3d9:region_tutor,,구월동과외,인천,60,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad6c-c6d4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac04-c11d-b3d9:region_tutor,,간석동과외,인천,61,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac04-c11d-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b9cc-c218-b3d9:region_tutor,,만수동과외,인천,62,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b9cc-c218-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c7a5-c218-b3d9:region_tutor,,장수동과외,인천,63,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c7a5-c218-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-cc3d-b3d9:region_tutor,,서창동과외,인천,64,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-cc3d-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6b4-c5f0-b3d9:region_tutor,,운연동과외,인천,65,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6b4-c5f0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0a8-cd0c-b3d9:region_tutor,,남촌동과외,인천,66,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0a8-cd0c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c218-c0b0-b3d9:region_tutor,,수산동과외,인천,67,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c218-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3c4-b9bc-b3d9:region_tutor,,도림동과외,인천,68,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3c4-b9bc-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b17c-d604-b3d9:region_tutor,,논현동과외,인천,69,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b17c-d604-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ace0-c794-b3d9:region_tutor,,고잔동과외,인천,70,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ace0-c794-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd80-d3c9-b3d9:region_tutor,,부평동과외,인천,71,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd80-d3c9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c2ed-c815-b3d9:region_tutor,,십정동과외,인천,72,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c2ed-c815-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0b0-ace1-b3d9:region_tutor,,산곡동과외,인천,73,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0b0-ace1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ccad-cc9c-b3d9:region_tutor,,청천동과외,인천,74,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ccad-cc9c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac08-c0b0-b3d9:region_tutor,,갈산동과외,인천,75,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac08-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0bc-c0b0-b3d9:region_tutor,,삼산동과외,인천,76,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0bc-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd80-ac1c-b3d9:region_tutor,,부개동과외,인천,77,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd80-ac1c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c77c-c2e0-b3d9:region_tutor,,일신동과외,인천,78,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c77c-c2e0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad6c-c0b0-b3d9:region_tutor,,구산동과외,인천,79,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad6c-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d6a8-c131-b3d9:region_tutor,,효성동과외,인천,80,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d6a8-c131-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-acc4-c0b0-b3d9:region_tutor,,계산동과외,인천,81,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-acc4-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c791-c804-b3d9:region_tutor,,작전동과외,인천,82,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c791-c804-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-c6b4-b3d9:region_tutor,,서운동과외,인천,83,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-c6b4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c784-d559-b3d9:region_tutor,,임학동과외,인천,84,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c784-d559-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6a9-c885-b3d9:region_tutor,,용종동과외,인천,85,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6a9-c885-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bcd1-bc29-b3d9:region_tutor,,병방동과외,인천,86,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bcd1-bc29-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc29-cd95-b3d9:region_tutor,,방축동과외,인천,87,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc29-cd95-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc15-cd0c-b3d9:region_tutor,,박촌동과외,인천,88,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc15-cd0c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3d9-c591-b3d9:region_tutor,,동양동과외,인천,89,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b3d9-c591-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ade4-d604-b3d9:region_tutor,,귤현동과외,인천,90,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ade4-d604-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0c1-c57c-b3d9:region_tutor,,상야동과외,인천,91,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0c1-c57c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c57c-b3d9:region_tutor,,하야동과외,인천,92,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c57c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d3c9-b3d9:region_tutor,,평동과외,인천,93,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d3c9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b178-c624-c9c0-b3d9:region_tutor,,노오지동과외,인천,94,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b178-c624-c9c0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c8fc-c9c0-b3d9:region_tutor,,선주지동과외,인천,95,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c8fc-c9c0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c774-d654-b3d9:region_tutor,,이화동과외,인천,96,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c774-d654-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c624-b958-b3d9:region_tutor,,오류동과외,인천,97,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c624-b958-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac08-d604-b3d9:region_tutor,,갈현동과외,인천,98,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac08-d604-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b451-c2e4-b3d9:region_tutor,,둑실동과외,인천,99,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b451-c2e4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-baa9-c0c1-b3d9:region_tutor,,목상동과외,인천,100,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-baa9-c0c1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b2e4-b0a8-b3d9:region_tutor,,다남동과외,인천,101,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b2e4-b0a8-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c7a5-ae30-b3d9:region_tutor,,장기동과외,인천,102,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c7a5-ae30-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac00-c815-b3d9:region_tutor,,가정동과외,인천,103,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac00-c815-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac00-c88c-b3d9:region_tutor,,가좌동과외,인천,104,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac00-c88c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac80-c554-b3d9:region_tutor,,검암동과외,인천,105,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac80-c554-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-acbd-c11c-b3d9:region_tutor,,경서동과외,인천,106,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-acbd-c11c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-acf5-cd0c-b3d9:region_tutor,,공촌동과외,인천,107,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-acf5-cd0c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b2f9-d558-b3d9:region_tutor,,당하동과외,인천,109,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b2f9-d558-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b9c8-c804-b3d9:region_tutor,,마전동과외,인천,110,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b9c8-c804-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc31-c11d-b3d9:region_tutor,,백석동과외,인천,111,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc31-c11d-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-b85c-b3d9:region_tutor,,불로동과외,인천,112,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-b85c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11d-b0a8-b3d9:region_tutor,,석남동과외,인천,113,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11d-b0a8-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c2dc-cc9c-b3d9:region_tutor,,시천동과외,인천,114,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c2dc-cc9c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c2e0-d604-b3d9:region_tutor,,신현동과외,인천,115,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c2e0-d604-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-d76c-b3d9:region_tutor,,연희동과외,인천,116,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-d76c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c655-ae38-b3d9:region_tutor,,왕길동과외,인천,118,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c655-ae38-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6d0-b2f9-b3d9:region_tutor,,원당동과외,인천,119,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c6d0-b2f9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ccad-b77c-b3d9:region_tutor,,청라동과외,인천,120,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ccad-b77c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac15-d654-c74d:region_tutor,,강화읍과외,인천,121,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac15-d654-c74d/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c6d0-ba74:region_tutor,,선원면과외,인천,122,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c6d0-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-c740-ba74:region_tutor,,불은면과외,인천,123,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-c740-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae38-c0c1-ba74:region_tutor,,길상면과외,인천,124,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae38-c0c1-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-b3c4-ba74:region_tutor,,화도면과외,인천,125,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-b3c4-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-b3c4-ba74:region_tutor,,양도면과외,인천,126,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-b3c4-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0b4-ac00-ba74:region_tutor,,내가면과외,인천,127,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0b4-ac00-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c810-ba74:region_tutor,,하점면과외,인천,128,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c810-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-c0ac-ba74:region_tutor,,양사면과외,인천,129,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-c0ac-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
